Temp,Densidad,Calor Esp,Cond. Ter.,Dif. Ter.,Visc. Din.,Visc. Cin,Numero de Prandtl
-150,2.866,983,0.01171,0.000004158,0.000008636,0.000003013,0.7246
-149,2.849,983,0.01464,0.000004236,8.48706E-006,3.06948E-006,0.7246
-148,2.833,982,0.01757,0.000004313,8.33812E-006,0.000003126,0.7247
-147,2.816,982,0.02050,0.000004391,8.18918E-006,3.18244E-006,0.7247
-146,2.800,982,0.02343,0.000004468,8.04024E-006,3.23892E-006,0.7247
-145,2.783,981,0.02636,0.000004546,7.8913E-006,3.2954E-006,0.7248
-144,2.767,981,0.02929,0.000004623,7.74236E-006,3.35188E-006,0.7248
-143,2.750,981,0.03222,0.000004701,7.59342E-006,3.40836E-006,0.7248
-142,2.734,980,0.03515,0.000004778,7.44448E-006,3.46484E-006,0.7249
-141,2.717,980,0.03808,0.000004856,7.29554E-006,3.52132E-006,0.7249
-140,2.700,980,0.04101,0.000004934,7.1466E-006,3.5778E-006,0.7249
-139,2.684,979,0.04394,0.000005011,6.99766E-006,3.63428E-006,0.7250
-138,2.667,979,0.04687,0.000005089,6.84872E-006,3.69076E-006,0.7250
-137,2.651,979,0.04980,0.000005166,6.69978E-006,3.74724E-006,0.7250
-136,2.634,978,0.05273,0.000005244,6.55084E-006,3.80372E-006,0.7251
-135,2.618,978,0.05566,0.000005321,6.4019E-006,3.8602E-006,0.7251
-134,2.601,978,0.05859,0.000005399,0.000006253,3.91668E-006,0.7251
-133,2.584,977,0.06152,0.000005477,0.000006104,3.97316E-006,0.7252
-132,2.568,977,0.06445,0.000005554,5.95508E-006,4.02964E-006,0.7252
-131,2.551,977,0.06738,0.000005632,5.80614E-006,4.08612E-006,0.7252
-130,2.535,976,0.07031,0.000005709,5.6572E-006,4.1426E-006,0.7253
-129,2.518,976,0.07324,0.000005787,5.50826E-006,4.19908E-006,0.7253
-128,2.502,976,0.07617,0.000005864,5.35932E-006,4.25556E-006,0.7253
-127,2.485,975,0.07910,0.000005942,5.21038E-006,0.000004312,0.7254
-126,2.469,975,0.08203,0.000006019,5.06144E-006,4.36852E-006,0.7254
-125,2.452,975,0.08496,0.000006097,4.9125E-006,0.000004425,0.7255
-124,2.435,974,0.08788,0.000006175,4.76356E-006,4.48148E-006,0.7255
-123,2.419,974,0.09081,0.000006252,4.61462E-006,0.000004538,0.7255
-122,2.402,973,0.09374,0.000006330,4.46568E-006,4.59444E-006,0.7256
-121,2.386,973,0.09667,0.000006407,4.31674E-006,4.65092E-006,0.7256
-120,2.369,973,0.09960,0.000006485,4.1678E-006,4.7074E-006,0.7256
-119,2.353,972,0.10253,0.000006562,4.01886E-006,4.76388E-006,0.7257
-118,2.336,972,0.10546,0.000006640,3.86992E-006,4.82036E-006,0.7257
-117,2.320,972,0.10839,0.000006717,0.000003721,4.87684E-006,0.7257
-116,2.303,971,0.11132,0.000006795,0.000003572,4.93332E-006,0.7258
-115,2.286,971,0.11425,0.000006873,3.4231E-006,4.9898E-006,0.7258
-114,2.270,971,0.11718,0.000006950,3.27416E-006,5.04628E-006,0.7258
-113,2.253,970,0.12011,0.000007028,3.12522E-006,5.10276E-006,0.7259
-112,2.237,970,0.12304,0.000007105,2.97628E-006,5.15924E-006,0.7259
-111,2.220,970,0.12597,0.000007183,2.82734E-006,5.21572E-006,0.7259
-110,2.204,969,0.12890,0.000007260,2.6784E-006,5.2722E-006,0.7260
-109,2.187,969,0.13183,0.000007338,2.52946E-006,5.32868E-006,0.7260
-108,2.170,969,0.13476,0.000007416,2.38052E-006,5.38516E-006,0.7260
-107,2.154,968,0.13769,0.000007493,2.23158E-006,5.44164E-006,0.7261
-106,2.137,968,0.14062,0.000007571,2.08264E-006,5.49812E-006,0.7261
-105,2.121,968,0.14355,0.000007648,1.9337E-006,5.5546E-006,0.7261
-104,2.104,967,0.14648,0.000007726,1.78476E-006,5.61108E-006,0.7262
-103,2.088,967,0.14941,0.000007803,1.63582E-006,5.66756E-006,0.7262
-102,2.071,967,0.15234,0.000007881,1.48688E-006,0.000005724,0.7262
-101,2.055,966,0.15527,0.000007958,1.33794E-006,5.78052E-006,0.7263
-100,2.038,966,0.15820,0.000008036,0.000001189,0.000005837,0.7263
-99,2.029,991,0.15543,0.000008126,0.00000146,5.90664E-006,0.7267
-98,2.020,991,0.15266,0.000008215,0.000001731,5.97628E-006,0.7270
-97,2.011,991,0.14990,0.000008305,2.00206E-006,6.04592E-006,0.7274
-96,2.002,992,0.14713,0.000008395,2.27308E-006,6.11556E-006,0.7277
-95,1.992,992,0.14436,0.000008484,2.5441E-006,6.1852E-006,0.7281
-94,1.983,992,0.14159,0.000008574,2.81512E-006,6.25484E-006,0.7284
-93,1.974,992,0.13882,0.000008664,3.08614E-006,6.32448E-006,0.7288
-92,1.965,992,0.13605,0.000008753,3.35716E-006,6.39412E-006,0.7291
-91,1.956,992,0.13329,0.000008843,3.62818E-006,6.46376E-006,0.7295
-90,1.947,993,0.13052,0.000008933,3.8992E-006,6.5334E-006,0.7298
-89,1.938,993,0.12775,0.000009022,4.17022E-006,0.000006603,0.7302
-88,1.929,993,0.12498,0.000009112,4.44124E-006,6.67268E-006,0.7305
-87,1.919,993,0.12221,0.000009202,4.71226E-006,6.74232E-006,0.7309
-86,1.910,993,0.11945,0.000009292,4.98328E-006,0.000006812,0.7313
-85,1.901,993,0.11668,0.000009381,5.2543E-006,6.8816E-006,0.7316
-84,1.892,994,0.11391,0.000009471,5.52532E-006,6.95124E-006,0.7320
-83,1.883,994,0.11114,0.000009561,5.79634E-006,7.02088E-006,0.7323
-82,1.874,994,0.10837,0.000009650,6.06736E-006,7.09052E-006,0.7327
-81,1.865,994,0.10560,0.000009740,6.33838E-006,7.16016E-006,0.7330
-80,1.856,994,0.10284,0.000009830,6.6094E-006,7.2298E-006,0.7334
-79,1.846,994,0.10007,0.000009919,6.88042E-006,7.29944E-006,0.7337
-78,1.837,995,0.09730,0.000010009,7.15144E-006,7.36908E-006,0.7341
-77,1.828,995,0.09453,0.000010099,7.42246E-006,7.43872E-006,0.7344
-76,1.819,995,0.09176,0.000010188,7.69348E-006,7.50836E-006,0.7348
-75,1.810,995,0.08900,0.000010278,7.9645E-006,0.000007578,0.7352
-74,1.801,995,0.08623,0.000010368,8.23552E-006,7.64764E-006,0.7355
-73,1.792,995,0.08346,0.000010457,8.50654E-006,7.71728E-006,0.7359
-72,1.783,995,0.08069,0.000010547,8.77756E-006,7.78692E-006,0.7362
-71,1.774,996,0.07792,0.000010637,9.04858E-006,7.85656E-006,0.7366
-70,1.764,996,0.07515,0.000010726,9.3196E-006,7.9262E-006,0.7369
-69,1.755,996,0.07239,0.000010816,9.59062E-006,7.99584E-006,0.7373
-68,1.746,996,0.06962,0.000010906,9.86164E-006,8.06548E-006,0.7376
-67,1.737,996,0.06685,0.000010995,1.013266E-005,8.13512E-006,0.7380
-66,1.728,996,0.06408,0.000011085,1.040368E-005,8.20476E-006,0.7383
-65,1.719,997,0.06131,0.000011175,1.06747E-005,8.2744E-006,0.7387
-64,1.710,997,0.05854,0.000011264,1.094572E-005,0.000008344,0.7390
-63,1.701,997,0.05578,0.000011354,1.121674E-005,8.41368E-006,0.7394
-62,1.691,997,0.05301,0.000011444,1.148776E-005,8.48332E-006,0.7398
-61,1.682,997,0.05024,0.000011534,1.175878E-005,0.000008553,0.7401
-60,1.673,997,0.04747,0.000011623,1.20298E-005,8.6226E-006,0.7405
-59,1.664,998,0.04470,0.000011713,1.230082E-005,8.69224E-006,0.7408
-58,1.655,998,0.04194,0.000011803,1.257184E-005,8.76188E-006,0.7412
-57,1.646,998,0.03917,0.000011892,1.284286E-005,8.83152E-006,0.7415
-56,1.637,998,0.03640,0.000011982,1.311388E-005,8.90116E-006,0.7419
-55,1.628,998,0.03363,0.000012072,1.33849E-005,8.9708E-006,0.7422
-54,1.618,998,0.03086,0.000012161,1.365592E-005,9.04044E-006,0.7426
-53,1.609,999,0.02809,0.000012251,1.392694E-005,9.11008E-006,0.7429
-52,1.600,999,0.02533,0.000012341,0.000014198,9.17972E-006,0.7433
-51,1.591,999,0.02256,0.000012430,0.000014469,9.24936E-006,0.7436
-50,1.582,999,0.01979,0.00001252,0.00001474,0.000009319,0.744
-49,1.575,999,0.01987,0.00001262,0.00001479,9.3951E-006,0.7440
-48,1.568,1000,0.01995,0.00001273,0.00001485,9.4712E-006,0.7439
-47,1.562,1000,0.02002,0.00001283,0.00001490,9.5473E-006,0.7439
-46,1.555,1000,0.02010,0.00001294,0.00001495,9.6234E-006,0.7438
-45,1.548,1001,0.02018,0.00001304,0.00001501,9.6995E-006,0.7438
-44,1.541,1001,0.02026,0.00001314,0.00001506,9.7756E-006,0.7438
-43,1.534,1001,0.02034,0.00001325,0.00001511,9.8517E-006,0.7437
-42,1.528,1001,0.02041,0.00001335,0.00001516,9.9278E-006,0.7437
-41,1.521,1002,0.02049,0.00001346,0.00001522,1.00039E-005,0.7436
-40,1.514,1002,0.02057,0.00001356,0.00001527,0.00001008,0.7436
-39,1.508,1002,0.02065,0.00001367,0.00001532,0.000010159,0.7435
-38,1.501,1002,0.02072,0.00001378,0.00001537,0.000010238,0.7434
-37,1.495,1003,0.02080,0.00001389,0.00001543,0.000010317,0.7433
-36,1.489,1003,0.02088,0.00001400,0.00001548,0.000010396,0.7432
-35,1.483,1003,0.02096,0.00001411,0.00001553,0.000010475,0.7431
-34,1.476,1003,0.02103,0.00001421,0.00001558,0.000010554,0.7429
-33,1.470,1003,0.02111,0.00001432,0.00001563,0.000010633,0.7428
-32,1.464,1004,0.02119,0.00001443,0.00001569,0.000010712,0.7427
-31,1.457,1004,0.02126,0.00001454,0.00001574,0.000010791,0.7426
-30,1.451,1004,0.02134,0.00001465,0.00001579,0.00001087,0.7425
-29,1.445,1004,0.02142,0.00001476,0.00001584,0.000010952,0.7423
-28,1.440,1004,0.02149,0.00001488,0.00001589,0.000011034,0.7422
-27,1.434,1004,0.02157,0.00001499,0.00001594,0.000011116,0.7420
-26,1.428,1004,0.02165,0.00001510,0.00001599,0.000011198,0.7418
-25,1.423,1005,0.02173,0.00001522,0.00001605,0.00001128,0.7417
-24,1.417,1005,0.02180,0.00001533,0.00001610,0.000011362,0.7415
-23,1.411,1005,0.02188,0.00001544,0.00001615,0.000011444,0.7413
-22,1.405,1005,0.02196,0.00001555,0.00001620,0.000011526,0.7411
-21,1.400,1005,0.02203,0.00001567,0.00001625,0.000011608,0.7410
-20,1.394,1005,0.02211,0.00001578,0.00001630,0.00001169,0.7408
-19,1.389,1005,0.02219,0.00001590,0.00001635,0.000011773,0.7406
-18,1.383,1005,0.02226,0.00001602,0.00001640,0.000011856,0.7404
-17,1.378,1005,0.02234,0.00001613,0.00001645,0.000011939,0.7402
-16,1.373,1005,0.02242,0.00001625,0.00001650,0.000012022,0.7400
-15,1.368,1006,0.02250,0.00001637,0.00001655,0.000012105,0.7398
-14,1.362,1006,0.02257,0.00001649,0.00001660,0.000012188,0.7395
-13,1.357,1006,0.02265,0.00001661,0.00001665,0.000012271,0.7393
-12,1.352,1006,0.02273,0.00001672,0.00001670,0.000012354,0.7391
-11,1.346,1006,0.02280,0.00001684,0.00001675,0.000012437,0.7389
-10,1.341,1006,0.02288,0.00001696,0.00001680,0.00001252,0.7387
-9,1.336,1006,0.02296,0.00001708,0.00001685,0.000012606,0.7385
-8,1.331,1006,0.02303,0.00001720,0.00001690,0.000012692,0.7382
-7,1.326,1006,0.02311,0.00001733,0.00001695,0.000012778,0.7380
-6,1.321,1006,0.02318,0.00001745,0.00001700,0.000012864,0.7377
-5,1.317,1006,0.02326,0.00001757,0.00001705,0.00001295,0.7375
-4,1.312,1006,0.02334,0.00001769,0.00001709,0.000013036,0.7372
-3,1.307,1006,0.02341,0.00001781,0.00001714,0.000013122,0.7370
-2,1.302,1006,0.02349,0.00001794,0.00001719,0.000013208,0.7367
-1,1.297,1006,0.02356,0.00001806,0.00001724,0.000013294,0.7365
0,1.292,1006,0.02364,0.00001818,0.00001729,0.00001338,0.7362
1,1.287,1006,0.02371,0.00001830,0.00001734,0.000013468,0.7360
2,1.283,1006,0.02379,0.00001843,0.00001739,0.000013556,0.7357
3,1.278,1006,0.02386,0.00001855,0.00001744,0.000013644,0.7355
4,1.274,1006,0.02394,0.00001868,0.00001749,0.000013732,0.7352
5,1.269,1006,0.02401,0.0000188,0.00001754,0.00001382,0.735
6,1.264,1006,0.02409,0.00001893,0.00001759,0.000013908,0.7347
7,1.260,1006,0.02416,0.00001906,0.00001764,0.000013996,0.7344
8,1.255,1006,0.02424,0.00001918,0.00001768,0.000014084,0.7342
9,1.251,1006,0.02431,0.00001931,0.00001773,0.000014172,0.7339
10,1.246,1006,0.02439,0.00001944,0.00001778,0.00001426,0.7336
11,1.242,1006,0.02446,0.00001957,0.00001783,0.000014348,0.7333
12,1.238,1006,0.02454,0.00001970,0.00001788,0.000014436,0.7331
13,1.233,1007,0.02461,0.00001983,0.00001792,0.000014524,0.7328
14,1.229,1007,0.02469,0.00001996,0.00001797,0.000014612,0.7326
15,1.225,1007,0.02476,0.00002009,0.00001802,0.0000147,0.7323
16,1.221,1007,0.02484,0.00002022,0.00001807,0.000014792,0.7320
17,1.217,1007,0.02491,0.00002035,0.00001811,0.000014884,0.7317
18,1.212,1007,0.02499,0.00002048,0.00001816,0.000014976,0.7315
19,1.208,1007,0.02506,0.00002061,0.00001820,0.000015068,0.7312
20,1.204,1007,0.02514,0.00002074,0.00001825,0.00001516,0.7309
21,1.2,1007,0.02521,0.000020874,0.00001830,0.000015252,0.7306
22,1.196,1007,0.02529,0.000021008,0.00001835,0.000015344,0.7304
23,1.192,1007,0.02536,0.000021142,0.00001839,0.000015436,0.7301
24,1.188,1007,0.02544,0.000021276,0.00001844,0.000015528,0.7299
25,1.184,1007,0.02551,0.00002141,0.00001849,0.00001562,0.7296
26,1.18,1007,0.02558,0.00002154,0.00001854,0.000015712,0.7293
27,1.176,1007,0.02566,0.00002168,0.00001858,0.000015804,0.7290
28,1.172,1007,0.02573,0.00002181,0.00001863,0.000015896,0.7288
29,1.168,1007,0.02581,0.00002195,0.00001867,0.000015988,0.7285
30,1.164,1007,0.02588,0.00002208,0.00001872,0.00001608,0.7282
31,1.160,1007,0.02595,0.00002222,0.00001877,0.000016174,0.7279
32,1.156,1007,0.02603,0.00002236,0.00001881,0.000016268,0.7276
33,1.153,1007,0.02610,0.00002249,0.00001886,0.000016362,0.7274
34,1.149,1007,0.02618,0.00002263,0.00001890,0.000016456,0.7271
35,1.145,1007,0.02625,0.00002277,0.00001895,0.00001655,0.7268
36,1.141,1007,0.02632,0.000022908,0.00001900,0.000016644,0.7265
37,1.138,1007,0.02640,0.000023046,0.00001904,0.000016738,0.7263
38,1.134,1007,0.02647,0.000023184,0.00001909,0.000016832,0.7260
39,1.131,1007,0.02655,0.000023322,0.00001913,0.000016926,0.7258
40,1.127,1007,0.02662,0.00002346,0.00001918,0.00001702,0.7255
41,1.123,1007,0.02669,0.0000236,0.00001923,0.000017116,0.7252
42,1.120,1007,0.02677,0.00002374,0.00001927,0.000017212,0.7249
43,1.116,1007,0.02684,0.00002388,0.00001932,0.000017308,0.7247
44,1.113,1007,0.02692,0.00002402,0.00001936,0.000017404,0.7244
45,1.109,1007,0.02699,0.00002416,0.00001941,0.0000175,0.7241
46,1.106,1007,0.02706,0.000024302,0.00001945,0.000017596,0.7238
47,1.102,1007,0.02713,0.000024444,0.00001950,0.000017692,0.7236
48,1.099,1007,0.02721,0.000024586,0.00001954,0.000017788,0.7233
49,1.095,1007,0.02728,0.000024728,0.00001959,0.000017884,0.7231
50,1.092,1007,0.02735,0.00002487,0.00001963,0.00001798,0.7228
51,1.089,1007,0.02742,0.000025015,0.00001968,0.000018078,0.7225
52,1.085,1007,0.02750,0.00002516,0.00001972,0.000018176,0.7223
53,1.082,1007,0.02757,0.000025305,0.00001977,0.000018274,0.7220
54,1.079,1007,0.02764,0.00002545,0.00001981,0.000018372,0.7218
55,1.076,1007,0.02772,0.000025595,0.00001986,0.00001847,0.7215
56,1.072,1007,0.02779,0.00002574,0.00001990,0.000018568,0.7212
57,1.069,1007,0.02786,0.000025885,0.00001995,0.000018666,0.7210
58,1.066,1007,0.02793,0.00002603,0.00001999,0.000018764,0.7207
59,1.062,1007,0.02801,0.000026175,0.00002004,0.000018862,0.7205
60,1.059,1007,0.02808,0.00002632,0.00002008,0.00001896,0.7202
61,1.056,1007,0.02815,0.000026468,0.00002012,0.000019059,0.7200
62,1.053,1007,0.02823,0.000026616,0.00002017,0.000019158,0.7197
63,1.050,1007,0.02830,0.000026764,0.00002021,0.000019257,0.7195
64,1.047,1007,0.02837,0.000026912,0.00002026,0.000019356,0.7192
65,1.044,1007,0.02845,0.00002706,0.00002030,0.000019455,0.7190
66,1.040,1007,0.02852,0.000027208,0.00002034,0.000019554,0.7187
67,1.037,1007,0.02859,0.000027356,0.00002039,0.000019653,0.7185
68,1.034,1007,0.02866,0.000027504,0.00002043,0.000019752,0.7182
69,1.031,1007,0.02874,0.000027652,0.00002048,0.000019851,0.7180
70,1.028,1007,0.02881,0.0000278,0.00002052,0.00001995,0.7177
71,1.025,1007,0.02888,0.000027951,0.00002056,0.000020052,0.7175
72,1.022,1007,0.02895,0.000028102,0.00002061,0.000020154,0.7172
73,1.019,1007,0.02903,0.000028253,0.00002065,0.000020256,0.7170
74,1.017,1007,0.02910,0.000028404,0.00002070,0.000020358,0.7168
75,1.014,1008,0.02917,0.000028555,0.00002074,0.00002046,0.7166
76,1.011,1008,0.02924,0.000028706,0.00002078,0.000020562,0.7163
77,1.008,1008,0.02931,0.000028857,0.00002083,0.000020664,0.7161
78,1.005,1008,0.02939,0.000029008,0.00002087,0.000020766,0.7159
79,1.002,1008,0.02946,0.000029159,0.00002092,0.000020868,0.7156
80,0.9994,1008,0.02953,0.00002931,0.00002096,0.00002097,0.7154
81,0.9966,1008,0.02960,0.000029465,0.00002100,0.000021074,0.7152
82,0.9939,1008,0.02967,0.00002962,0.00002105,0.000021178,0.7150
83,0.9911,1008,0.02974,0.000029775,0.00002109,0.000021282,0.7147
84,0.9884,1008,0.02981,0.00002993,0.00002113,0.000021386,0.7145
85,0.9856,1008,0.02989,0.000030085,0.00002118,0.00002149,0.7143
86,0.9828,1008,0.02996,0.00003024,0.00002122,0.000021594,0.7141
87,0.9801,1008,0.03003,0.000030395,0.00002126,0.000021698,0.7139
88,0.9773,1008,0.03010,0.00003055,0.00002130,0.000021802,0.7136
89,0.9746,1008,0.03017,0.000030705,0.00002135,0.000021906,0.7134
90,0.9718,1008,0.03024,0.00003086,0.00002139,0.00002201,0.7132
91,0.9692,1008,0.03031,0.000031017,0.00002143,0.000022115,0.7130
92,0.9666,1008,0.03038,0.000031174,0.00002147,0.00002222,0.7128
93,0.9640,1008,0.03045,0.000031331,0.00002152,0.000022325,0.7126
94,0.9614,1008,0.03052,0.000031488,0.00002156,0.00002243,0.7124
95,0.9588,1009,0.03060,0.000031645,0.00002160,0.000022535,0.7122
96,0.9562,1009,0.03067,0.000031802,0.00002164,0.00002264,0.7119
97,0.9536,1009,0.03074,0.000031959,0.00002168,0.000022745,0.7117
98,0.9510,1009,0.03081,0.000032116,0.00002173,0.00002285,0.7115
99,0.9484,1009,0.03088,0.000032273,0.00002177,0.000022955,0.7113
100,0.9458,1009,0.03095,0.00003243,0.00002181,0.00002306,0.7111
101,0.9434,1009,0.03102,0.000032591,0.00002185,0.000023168,0.7109
102,0.9410,1009,0.03109,0.000032752,0.00002189,0.000023276,0.7107
103,0.9386,1009,0.03116,0.000032913,0.00002193,0.000023384,0.7105
104,0.9362,1009,0.03123,0.000033074,0.00002198,0.000023492,0.7103
105,0.9338,1010,0.03130,0.000033235,0.00002202,0.0000236,0.7102
106,0.9314,1010,0.03137,0.000033396,0.00002206,0.000023708,0.7100
107,0.9290,1010,0.03144,0.000033557,0.00002210,0.000023816,0.7098
108,0.9266,1010,0.03151,0.000033718,0.00002214,0.000023924,0.7096
109,0.9242,1010,0.03158,0.000033879,0.00002218,0.000024032,0.7094
110,0.9218,1010,0.03165,0.00003404,0.00002223,0.00002414,0.7092
111,0.9193,1010,0.03172,0.000034201,0.00002227,0.000024248,0.7090
112,0.9169,1010,0.03179,0.000034362,0.00002231,0.000024356,0.7088
113,0.9145,1010,0.03186,0.000034523,0.00002235,0.000024464,0.7086
114,0.9121,1010,0.03193,0.000034684,0.00002239,0.000024572,0.7084
115,0.9097,1011,0.03200,0.000034845,0.00002243,0.00002468,0.7083
116,0.9073,1011,0.03207,0.000035006,0.00002247,0.000024788,0.7081
117,0.9049,1011,0.03214,0.000035167,0.00002252,0.000024896,0.7079
118,0.9025,1011,0.03221,0.000035328,0.00002256,0.000025004,0.7077
119,0.9001,1011,0.03228,0.000035489,0.00002260,0.000025112,0.7075
120,0.8977,1011,0.03235,0.00003565,0.00002264,0.00002522,0.7073
121,0.8955,1011,0.03242,3.58165E-005,0.00002268,2.53315E-005,0.7071
122,0.8934,1011,0.03249,0.000035983,0.00002272,0.000025443,0.7070
123,0.8912,1011,0.03256,3.61495E-005,0.00002276,2.55545E-005,0.7068
124,0.8890,1011,0.03263,0.000036316,0.00002280,0.000025666,0.7067
125,0.8868,1012,0.03270,3.64825E-005,0.00002284,2.57775E-005,0.7065
126,0.8847,1012,0.03277,0.000036649,0.00002288,0.000025889,0.7063
127,0.8825,1012,0.03284,3.68155E-005,0.00002292,2.60005E-005,0.7062
128,0.8803,1012,0.03291,0.000036982,0.00002296,0.000026112,0.7060
129,0.8781,1012,0.03298,3.71485E-005,0.00002300,2.62235E-005,0.7059
130,0.8760,1012,0.03305,0.000037315,0.00002305,0.000026335,0.7057
131,0.8738,1012,0.03311,3.74815E-005,0.00002309,2.64465E-005,0.7055
132,0.8716,1012,0.03318,0.000037648,0.00002313,0.000026558,0.7054
133,0.8694,1012,0.03325,3.78145E-005,0.00002317,2.66695E-005,0.7052
134,0.8673,1012,0.03332,0.000037981,0.00002321,0.000026781,0.7051
135,0.8651,1013,0.03339,3.81475E-005,0.00002325,2.68925E-005,0.7049
136,0.8629,1013,0.03346,0.000038314,0.00002329,0.000027004,0.7047
137,0.8607,1013,0.03353,3.84805E-005,0.00002333,2.71155E-005,0.7046
138,0.8586,1013,0.03360,0.000038647,0.00002337,0.000027227,0.7044
139,0.8564,1013,0.03367,3.88135E-005,0.00002341,2.73385E-005,0.7043
140,0.8542,1013,0.03374,0.00003898,0.00002345,0.00002745,0.7041
141,0.8522,1013,0.03381,3.91515E-005,0.00002349,0.000027565,0.7040
142,0.8503,1013,0.03388,0.000039323,0.00002353,0.00002768,0.7038
143,0.8483,1013,0.03395,3.94945E-005,0.00002356,0.000027795,0.7037
144,0.8463,1014,0.03401,0.000039666,0.00002360,0.00002791,0.7036
145,0.8444,1014,0.03408,3.98375E-005,0.00002364,0.000028025,0.7034
146,0.8424,1014,0.03415,0.000040009,0.00002368,0.00002814,0.7033
147,0.8404,1014,0.03422,4.01805E-005,0.00002371,0.000028255,0.7032
148,0.8384,1014,0.03429,0.000040352,0.00002375,0.00002837,0.7030
149,0.8365,1014,0.03436,4.05235E-005,0.00002379,0.000028485,0.7029
150,0.8345,1015,0.03443,0.000040695,0.00002383,0.0000286,0.7028
151,0.8325,1015,0.03449,4.08665E-005,0.00002386,0.000028715,0.7026
152,0.8306,1015,0.03456,0.000041038,0.00002390,0.00002883,0.7025
153,0.8286,1015,0.03463,4.12095E-005,0.00002394,0.000028945,0.7023
154,0.8266,1015,0.03470,0.000041381,0.00002398,0.00002906,0.7022
155,0.8247,1015,0.03477,4.15525E-005,0.00002401,0.000029175,0.7021
156,0.8227,1015,0.03484,0.000041724,0.00002405,0.00002929,0.7019
157,0.8207,1016,0.03490,4.18955E-005,0.00002409,0.000029405,0.7018
158,0.8187,1016,0.03497,0.000042067,0.00002413,0.00002952,0.7017
159,0.8168,1016,0.03504,4.22385E-005,0.00002416,0.000029635,0.7015
160,0.8148,1016,0.03511,0.00004241,0.00002420,0.00002975,0.7014
161,0.8130,1016,0.03518,0.000042586,0.00002424,2.98685E-005,0.7013
162,0.8112,1016,0.03525,0.000042762,0.00002428,0.000029987,0.7012
163,0.8094,1016,0.03531,0.000042938,0.00002433,3.01055E-005,0.7011
164,0.8076,1017,0.03538,0.000043114,0.00002437,0.000030224,0.7010
165,0.8058,1017,0.03545,0.00004329,0.00002441,3.03425E-005,0.7009
166,0.8040,1017,0.03552,0.000043466,0.00002445,0.000030461,0.7007
167,0.8022,1017,0.03558,0.000043642,0.00002449,3.05795E-005,0.7006
168,0.8004,1017,0.03565,0.000043818,0.00002454,0.000030698,0.7005
169,0.7986,1017,0.03572,0.000043994,0.00002458,3.08165E-005,0.7004
170,0.7968,1018,0.03579,0.00004417,0.00002462,0.000030935,0.7003
171,0.7950,1018,0.03585,0.000044346,0.00002466,3.10535E-005,0.7002
172,0.7932,1018,0.03592,0.000044522,0.00002470,0.000031172,0.7001
173,0.7914,1018,0.03599,0.000044698,0.00002475,3.12905E-005,0.7000
174,0.7896,1018,0.03606,0.000044874,0.00002479,0.000031409,0.6999
175,0.7878,1018,0.03612,0.00004505,0.00002483,3.15275E-005,0.6998
176,0.7860,1018,0.03619,0.000045226,0.00002487,0.000031646,0.6996
177,0.7842,1019,0.03626,0.000045402,0.00002491,3.17645E-005,0.6995
178,0.7824,1019,0.03633,0.000045578,0.00002496,0.000031883,0.6994
179,0.7806,1019,0.03639,0.000045754,0.00002500,3.20015E-005,0.6993
180,0.7788,1019,0.03646,0.00004593,0.00002504,0.00003212,0.6992
181,0.7772,1019,0.03653,4.6111E-05,0.00002508,3.22415E-005,0.6991
182,0.7755,1019,0.03659,4.6291E-05,0.00002511,0.000032363,0.6990
183,0.7739,1020,0.03666,4.6472E-05,0.00002515,3.24845E-005,0.6989
184,0.7722,1020,0.03673,4.6652E-05,0.00002519,0.000032606,0.6988
185,0.7706,1020,0.03679,4.6833E-05,0.00002522,3.27275E-005,0.6988
186,0.7689,1020,0.03686,4.7013E-05,0.00002526,0.000032849,0.6987
187,0.7673,1020,0.03693,4.7194E-05,0.00002530,3.29705E-005,0.6986
188,0.7656,1021,0.03699,4.7374E-05,0.00002533,0.000033092,0.6985
189,0.7640,1021,0.03706,4.7555E-05,0.00002537,3.32135E-005,0.6984
190,0.7624,1021,0.03713,4.7735E-05,0.00002541,0.000033335,0.6983
191,0.7607,1021,0.03719,4.7916E-05,0.00002544,3.34565E-005,0.6982
192,0.7591,1021,0.03726,4.8096E-05,0.00002548,0.000033578,0.6981
193,0.7574,1022,0.03732,4.8277E-05,0.00002551,3.36995E-005,0.6980
194,0.7558,1022,0.03739,4.8457E-05,0.00002555,0.000033821,0.6979
195,0.7541,1022,0.03746,4.8638E-05,0.00002559,3.39425E-005,0.6979
196,0.7525,1022,0.03752,4.8818E-05,0.00002562,0.000034064,0.6978
197,0.7508,1022,0.03759,4.8999E-05,0.00002566,3.41855E-005,0.6977
198,0.7492,1023,0.03766,4.9179E-05,0.00002570,0.000034307,0.6976
199,0.7475,1023,0.03772,4.9360E-05,0.00002573,3.44285E-005,0.6975
200,0.7459,1023,0.03779,0.00004954,0.00002577,0.00003455,0.6974
201,0.7445,1023,0.03786,4.9727E-05,0.00002581,3.46772E-005,0.6973
202,0.7430,1023,0.03792,4.9914E-05,0.00002584,3.48044E-005,0.6973
203,0.7416,1024,0.03799,5.0102E-05,0.00002588,3.49316E-005,0.6972
204,0.7402,1024,0.03805,5.0289E-05,0.00002592,3.50588E-005,0.6972
205,0.7388,1024,0.03812,5.0476E-05,0.00002595,0.000035186,0.6971
206,0.7373,1024,0.03818,5.0663E-05,0.00002599,3.53132E-005,0.6971
